date,value,country
2016,-27.7960702696477,OM
2017,-11.9322598351808,OM
2018,7.29656961810762,OM
2019,12.8772342396587,OM
2020,29.0490117159458,OM
2021,26.526671801721,OM
2022,14.5232772898644,OM
2023,8.20307147207915,OM
2024,2.84313703235814,OM
2025,-1.60376547937676,OM
2026,-5.51466507160519,OM
2027,-8.85803379374972,OM
2002,64.5659274421007,PK
2003,58.9714951957016,PK
2004,52.9528723886811,PK
2005,48.3396478077714,PK
2006,43.7513990317129,PK
2007,42.2046741549103,PK
2008,47.9016933907053,PK
2009,49.2775631479484,PK
2010,50.9296581445251,PK
2011,50.1022471740024,PK
2012,53.1527570186754,PK
2013,54.5865799314158,PK
2014,52.2201275633189,PK
2015,52.5071430482961,PK
2016,55.1449777241382,PK
2017,55.8682060718744,PK
2018,59.8976026724416,PK
2019,70.2277447613604,PK
2020,72.9307080526538,PK
2021,66.3951003232477,PK
2022,65.3831134735334,PK
2023,61.7374249431771,PK
2024,59.8749895861878,PK
2025,58.4238726354004,PK
2026,56.509029902975,PK
2027,54.587763125373,PK
1995,60.1195832251852,PA
1996,50.9957803078607,PA
1997,47.1998534476609,PA
1998,45.5879396140815,PA
1999,43.2444042679284,PA
2000,42.0189495998347,PA
2001,45.3404551003697,PA
2002,44.6814377961934,PA
2003,35.9689293941456,PA
2004,42.2659925029145,PA
2005,42.4049194221762,PA
2006,40.0340308286245,PA
2007,31.606337718817,PA
2008,25.920972986176,PA
2009,22.6951296542491,PA
2010,25.7496919694112,PA
2011,22.9721508459999,PA
2012,21.5939637723323,PA
2013,20.3233262739809,PA
2014,19.7809315172208,PA
2015,20.2375374252353,PA
2016,20.4657936967602,PA
2017,23.0567565671635,PA
2018,26.0469239167299,PA
2019,28.8592733578671,PA
2020,43.1600218899909,PA
2021,40.8013596988707,PA
2022,40.8258949481214,PA
2023,40.577757669582,PA
2024,39.7366097227029,PA
2025,38.5833303782316,PA
2026,37.4843525729079,PA
2027,36.4856375217654,PA
2001,38.2666957592029,PY
2002,52.7553080701258,PY
2003,38.0520216986644,PY
2004,28.1954577645538,PY
2005,22.4080171541337,PY
2006,16.2450515995671,PY
2007,12.4499911310336,PY
2008,11.098201878239,PY
2009,9.87703635972163,PY
2010,7.50842568241808,PY
2011,5.97130629364552,PY
2012,8.799548432287,PY
2013,9.91397598126179,PY
2014,10.9326211911987,PY
2015,14.757736241176,PY
2016,15.5874418475087,PY
2017,15.9514801043576,PY
2018,18.4363847129533,PY
2019,22.6770711865929,PY
2020,32.2465601817328,PY
2021,32.6653129508243,PY
2022,35.4690894020315,PY
2023,35.3843864570401,PY
2024,35.2653840029968,PY
2025,34.7572809758954,PY
2026,34.3252582364317,PY
2027,33.7640036646081,PY
2001,37.0601224252504,PE
2002,38.1276690771721,PE
2003,38.6724584338711,PE
2004,34.9582133873859,PE
2005,31.9660492141643,PE
2006,24.0912452394004,PE
2007,16.7431051977991,PE
2008,12.9959452134815,PE
2009,12.1986717309032,PE
2010,10.2464522297993,PE
2011,6.07458178883635,PE
2012,2.78873498817572,PE
2013,1.50275188547608,PE
2014,2.68546580207075,PE
2015,5.30745074929122,PE
2016,6.95496754636675,PE
2017,8.72713776788106,PE
2018,10.2255082488473,PE
2019,11.1958299511573,PE
2020,20.3720987152657,PE
2021,19.3527663441688,PE
2022,20.0638715380744,PE
2023,20.9374048049538,PE
2024,21.2610018095875,PE
2025,21.0434987986049,PE
2026,20.6065490381942,PE
2027,19.9792232889244,PE
1996,39.0924811011402,PL
1997,39.1378783181403,PL
1998,35.2840068852521,PL
1999,35.5065936039814,PL
2000,32.2823282209375,PL
2001,32.17594297441,PL
2002,36.3667009392477,PL
2003,41.5856845541668,PL
2004,39.5175607108199,PL
2005,40.4947692670513,PL
2006,41.3543122074029,PL
2007,37.0630735066144,PL
2008,39.4383568761829,PL
2009,43.2404814928596,PL
2010,47.6298231287627,PL
2011,48.9222401540251,PL
2012,48.4872145756449,PL
2013,51.7227569236106,PL
2014,45.1283925461953,PL
2015,46.380344677047,PL
2016,47.6201387635265,PL
2017,44.2638297675596,PL
2018,41.5960462962308,PL
2019,38.333650284997,PL
2020,45.3222897320683,PL
2021,43.4220014850229,PL
2022,41.1694184607145,PL
2023,37.1028510998573,PL
2024,37.2157131462777,PL
2025,37.5002220911095,PL
2026,37.9110292859789,PL
2027,38.4929491134269,PL
1996,50.5725393104091,PT
1997,46.2401874702558,PT
1998,42.718049022302,PT
1999,41.5690871405722,PT
2000,41.4945352744433,PT
2001,44.3748522372659,PT
2002,46.3297468611938,PT
2003,49.9781608266846,PT
2004,53.5946518978196,PT
2005,58.1768711601884,PT
2006,59.4248540241693,PT
2007,60.5399052714935,PT
2008,64.0528020137949,PT
2009,76.0574683150424,PT
2010,82.2186115976567,PT
2011,103.838356534667,PT
2012,117.065033191599,PT
2013,118.909534330876,PT
2014,120.649717399859,PT
2015,121.047980894002,PT
2016,119.430017084044,PT
2017,115.994316833472,PT
2018,113.369109317384,PT
2019,109.840200359464,PT
2020,123.224439307803,PT
2021,119.524855222813,PT
2022,114.151885726613,PT
2023,110.711237559935,PT
2024,107.165332943432,PT
2025,103.888477298479,PT
2026,100.967041276203,PT
2027,98.3609115011303,PT
2001,16.26850859603,RO
2002,16.084053811777,RO
2003,15.3597064573546,RO
2004,10.6923870082877,RO
2005,8.11028582045925,RO
2006,3.81885304872819,RO
2007,5.12884342660676,RO
2008,8.03644116179289,RO
2009,15.2771963689954,RO
2010,22.7476407932043,RO
2011,27.2265002462918,RO
2012,29.077903295223,RO
2013,28.4169291734164,RO
2014,28.3195110555575,RO
2015,28.28470741993,RO
2016,26.3571698396849,RO
2017,25.6967504161636,RO
2018,26.4915723938077,RO
2019,28.7000504734209,RO
2020,40.1978009956435,RO
2021,42.2360584538169,RO
2022,47.0486496428554,RO
2023,49.8323307860284,RO
2024,52.7850493020684,RO
2025,55.5248173864757,RO
2026,58.0273932580419,RO
2027,60.0064748816172,RO
1992,46.1088910973729,SA
1993,56.5258892019503,SA
1994,65.4688937904107,SA
1995,71.621486060778,SA
1996,72.5460849054828,SA
1997,73.9910659495278,SA
1998,97.9321906755973,SA
1999,99.3487419422158,SA
2000,83.6352277188435,SA
2001,91.3013003300426,SA
2002,93.5792269145356,SA
2003,78.7058285286391,SA
2004,56.6842238973332,SA
2005,22.3114616772738,SA
2006,6.08427542223082,SA
2007,-10.2956393437365,SA
2008,-37.9233002451729,SA
2009,-38.3184452600741,SA
2010,-36.9118598853582,SA
2011,-36.9916711194627,SA
2012,-47.1203196339587,SA
2013,-50.8688211109201,SA
2014,-47.0557209110134,SA
2015,-35.9078594651832,SA
2016,-17.1153182998099,SA
2017,-7.67880399612888,SA
2018,-0.0839927515431056,SA
2019,4.92593314022845,SA
2020,15.8226953070352,SA
2021,17.6949226720516,SA
2022,8.64687887463479,SA
2023,4.05355287379569,SA
2024,-0.332742966038841,SA
2025,-4.61756725579551,SA
2026,-8.97784768525107,SA
2027,-13.2496155682153,SA
2001,104.456601161566,RS
2002,72.5580782400475,RS
2003,67.9201993677073,RS
2004,58.5815544276483,RS
2005,46.6955566515058,RS
2006,30.522408452153,RS
2007,25.1658971753344,RS
2008,27.1852713397497,RS
2009,29.047520659466,RS
2010,36.7100094033338,RS
2011,38.6610711874217,RS
2012,48.6111801206499,RS
2013,49.8087375873254,RS
2014,63.3962382650355,RS
2015,67.9557725967425,RS
2016,66.4138303343756,RS
2017,56.5131978124052,RS
2018,52.3361665878186,RS
2019,48.8460456243759,RS
2020,54.1159955332544,RS
2021,52.8906307494483,RS
2022,52.3313512589767,RS
2023,49.1105929126738,RS
2024,45.7720075115365,RS
2025,43.4591993523511,RS
2026,41.2833128581079,RS
2027,39.3577480987992,RS
2002,187.460999410841,SC
2003,169.823935766012,SC
2004,154.596410584529,SC
2005,137.290287234198,SC
2006,125.919861099952,SC
2007,140.004075581091,SC
2008,188.184074845242,SC
2009,101.809058231057,SC
2010,76.1377775485083,SC
2011,77.4303958295645,SC
2012,67.5650611369686,SC
2013,56.3709044734978,SC
2014,53.5843392019205,SC
2015,47.7827308547945,SC
2016,48.7572104673285,SC
2017,46.3071754969655,SC
2018,43.0389832910958,SC
2019,43.0204380569415,SC
2020,80.514746778054,SC
2021,62.0798649621811,SC
2022,68.9413454684484,SC
2023,65.7770551827111,SC
2024,63.1231989806119,SC
2025,59.54234811924,SC
2026,55.4475333461348,SC
2027,51.3854206736207,SC
2000,44.803244359798,SK
2001,45.3699204143691,SK
2002,31.6141389517674,SK
2003,30.0427197947907,SK
2004,30.2058247717389,SK
2005,28.9008570743795,SK
2006,26.5784267629499,SK
2007,24.026097391844,SK
2008,23.0286993096712,SK
2009,32.2265993712507,SK
2010,37.3048613626598,SK
2011,41.1484548661024,SK
2012,45.3433058152273,SK
2013,47.828709126272,SK
2014,49.5791917912571,SK
2015,47.4836242830727,SK
2016,47.0776728030395,SK
2017,45.9055123705041,SK
2018,43.603440005099,SK
2019,43.2898697581344,SK
2020,49.6402010443184,SK
2021,54.3173438198505,SK
2022,55.388653263574,SK
2023,53.4119193213404,SK
2024,52.5980275511872,SK
2025,51.978208960006,SK
2026,51.88309995324,SK
2027,51.9054490468739,SK
1996,10.5669572662238,SI
1997,11.6568496368301,SI
1998,11.9907763259032,SI
1999,13.3601523225709,SI
2000,16.328435792712,SI
2001,17.6841926072339,SI
2002,16.5338213999074,SI
2003,18.8288896784093,SI
2004,19.6545558523538,SI
2005,19.8519587133117,SI
2006,19.0321699120443,SI
2007,15.1498994967711,SI
2008,13.7755828486149,SI
2009,21.0413517658351,SI
2010,26.6973564441658,SI
2011,32.2560276319873,SI
2012,36.558804626363,SI
2013,45.2074372366573,SI
2014,46.4734204526734,SI
2015,50.3246895309182,SI
2016,52.2215161547953,SI
2017,51.9119394205709,SI
2018,45.8244120686723,SI
2019,42.7383628669664,SI
2020,49.4526578285519,SI
2021,48.5535755478662,SI
2022,46.4136602588832,SI
2023,45.5507526479082,SI
2024,44.8131752578659,SI
2025,44.0873702504887,SI
2026,43.506437207009,SI
2027,43.0973976508523,SI
2004,43.9414123647955,SB
2005,38.4429308686168,SB
2006,34.1424272129575,SB
2007,28.5352441341223,SB
2008,16.73357825105,SB
2009,22.8430656695786,SB
2010,7.94347978355694,SB
2011,-0.193880134186804,SB
2012,-2.82008753499014,SB
2013,-5.54557286013345,SB
2014,-8.77287322519447,SB
2015,-7.08659557296079,SB
2016,-5.71363941807877,SB
2017,-2.99360904432786,SB
2018,-3.53711525870204,SB
2019,-2.80518202038902,SB
2020,2.16196246969345,SB
2021,6.72061547894321,SB
2022,12.8379939383001,SB
2023,15.7699897870036,SB
2024,18.7216470602043,SB
2025,21.7558938344919,SB
2026,24.9617792956488,SB
2027,27.7731212160367,SB
2001,37.7045104950645,ZA
2002,31.394013276897,ZA
2003,30.9156515483846,ZA
2004,30.0168722855597,ZA
2005,25.830157866086,ZA
2006,23.1780905270913,ZA
2007,19.9198773059991,ZA
2008,20.1376840755834,ZA
2009,23.4705530577487,ZA
2010,26.4077944425554,ZA
2011,29.0618076630718,ZA
2012,32.4260280367936,ZA
2013,35.2477400920377,ZA
2014,38.122337091633,ZA
2015,41.0496035439796,ZA
2016,42.083009861216,ZA
2017,43.7779516367147,ZA
2018,46.6396958362264,ZA
2019,50.7778987999183,ZA
2020,62.581761704016,ZA
2021,63.3415965584891,ZA
2022,66.9348650969403,ZA
2023,70.8466932508069,ZA
2024,74.4521976173212,ZA
2025,78.1510750570429,ZA
2026,81.9971340096752,ZA
2027,86.091954428952,ZA
1991,29.8808982033956,ES
1992,32.355302928411,ES
1993,37.1173400706831,ES
1994,42.5526793062323,ES
1995,53.6844793767923,ES
1996,57.2819208830933,ES
1997,57.1350928213764,ES
1998,54.6659554642772,ES
1999,51.1805556346641,ES
2000,47.2584339608953,ES
2001,44.458135102633,ES
2002,41.030687797511,ES
2003,38.5535510666038,ES
2004,35.8835993795939,ES
2005,31.8235679463249,ES
2006,26.7951790305661,ES
2007,22.4434405446943,ES
2008,25.42411366502,ES
2009,36.6005741950748,ES
2010,45.9916463831291,ES
2011,56.3852250924313,ES
2012,71.7593937148615,ES
2013,80.8381984381799,ES
2014,85.1979295805487,ES
2015,84.9323040302898,ES
2016,86.0678333512892,ES
2017,85.0657895438979,ES
2018,83.6731018010254,ES
2019,82.2511485685585,ES
2020,103.032522452021,ES
2021,102.967248651786,ES
2022,101.648195749697,ES
2023,101.758061544361,ES
2024,101.162763035193,ES
2025,101.465076541002,ES
2026,101.915663815566,ES
2027,102.485262964534,ES
1991,50.759601905801,VC
1992,48.345216798785,VC
1993,46.8889293168582,VC
1994,51.5055044517456,VC
1995,45.6373378063845,VC
1996,39.6681460064001,VC
1997,37.828639560172,VC
1998,38.5502314701823,VC
1999,51.5381979607462,VC
2000,52.9137434204499,VC
2001,50.8455109877318,VC
2002,52.0511161214518,VC
2003,53.697087432263,VC
2004,56.9335285556785,VC
2005,49.2041493350303,VC
2006,44.1728507989595,VC
2007,47.9730871339942,VC
2008,47.5817884971477,VC
2009,54.3850551212489,VC
2010,58.2187586604274,VC
2011,61.1447426018926,VC
2012,65.0663521435162,VC
2013,66.6798909991529,VC
2014,71.785661401073,VC
2015,71.7889736369236,VC
2016,76.2365025879503,VC
2017,65.5916114746187,VC
2018,65.8621407572656,VC
2019,66.9280469956713,VC
2020,76.4999411463011,VC
2021,86.7379903589815,VC
2022,85.471911797082,VC
2023,86.0900851650857,VC
2024,88.9712782988239,VC
2025,88.3322431694915,VC
2026,84.4109589566575,VC
2027,79.9154694256973,VC
1994,50.6052975446812,SE
1995,44.44126435096,SE
1996,46.2230772926661,SE
1997,49.8486520335139,SE
1998,50.5180209995332,SE
1999,43.4638819974793,SE
2000,24.3541206510721,SE
2001,30.273939173178,SE
2002,29.2741970245573,SE
2003,29.2459435756899,SE
2004,28.4870224443978,SE
2005,26.3433165534265,SE
2006,20.6778235225527,SE
2007,15.618662051792,SE
2008,13.5201580890983,SE
2009,14.3729720783187,SE
2010,13.3486270494498,SE
2011,11.6549912081987,SE
2012,11.2394692507733,SE
2013,11.3891307936257,SE
2014,11.2237992551462,SE
2015,11.1477372214803,SE
2016,8.87980174997639,SE
2017,6.20244691243032,SE
2018,5.85992271409476,SE
2019,4.3121075075169,SE
2020,8.66308661422375,SE
2021,8.59845875452752,SE
2022,8.59856688742533,SE
2023,8.15708795819612,SE
2024,7.51606419415967,SE
2025,6.91051004174382,SE
2026,6.32793564126125,SE
2027,5.78904043074964,SE
1991,14.1726125376141,CH
1992,17.7240594404783,CH
1993,20.4514225711621,CH
1994,22.9471957697203,CH
1995,24.8415173748862,CH
1996,26.8480711951824,CH
1997,28.7061787762275,CH
1998,29.7550296306265,CH
1999,33.7093232913235,CH
2000,33.8414639313703,CH
2001,34.6418205322769,CH
2002,38.5097855557532,CH
2003,38.6075731645433,CH
2004,44.3786092409771,CH
2005,41.4115389244934,CH
2006,36.2495352443214,CH
2007,29.1969016648159,CH
2008,24.7170188489598,CH
2009,23.148431559865,CH
2010,21.7118617509845,CH
2011,21.9092691731519,CH
2012,21.4384407927902,CH
2013,20.4973898389301,CH
2014,20.5437463257742,CH
2015,20.7095608256351,CH
2016,21.3818229640092,CH
2017,20.4958872837924,CH
2018,18.4819415226067,CH
2019,17.7339631950487,CH
2020,19.9434838234067,CH
2021,21.8779758222065,CH
2022,21.1169278499491,CH
2023,20.2652171416809,CH
2024,19.2834972243944,CH
2025,18.421868118947,CH
2026,17.3474273974636,CH
2027,16.5237507188626,CH
1991,163.214707728065,SY
1992,151.502713946934,SY
1993,148.736199712613,SY
1994,136.864834315505,SY
1995,123.898413258122,SY
1996,109.332522897017,SY
1997,111.646854416139,SY
1998,115.287073546589,SY
1999,107.641414766173,SY
2000,112.850413307154,SY
2001,105.766284017968,SY
2002,95.695781722648,SY
2003,95.1466353622001,SY
2004,85.3797173697074,SY
2005,31.2399640258112,SY
2006,28.8171069915539,SY
2007,27.041267642529,SY
2008,21.6881694326081,SY
2009,17.9374081806845,SY
2010,18.807253706595,SY
1998,17.5668185332217,TW
1999,21.8072504129664,TW
2000,24.3444306293238,TW
2001,28.2426991876703,TW
2002,27.8959571800058,TW
2003,30.2670962010165,TW
2004,31.5628877255917,TW
2005,32.1849493569902,TW
2006,31.4141095838982,TW
2007,30.2736808996206,TW
2008,31.470319011418,TW
2009,34.8279310181741,TW
2010,35.0069987232352,TW
2011,36.4597660643706,TW
2012,37.3220692275601,TW
2013,37.0118826436254,TW
2014,35.6055684301329,TW
2015,34.0585678918003,TW
2016,33.4810561702085,TW
2017,32.6307165934217,TW
2018,32.0320829283559,TW
2019,30.8429035658077,TW
2020,30.7150163256931,TW
2021,26.5835100061067,TW
2022,24.4768273489603,TW
2023,23.0216404931657,TW
2024,21.7229880229321,TW
2025,20.2023934837685,TW
2026,18.7463702129506,TW
2027,17.3859281791774,TW
1997,41.9614283742962,TT
1998,41.8312251002515,TT
1999,40.1552518833754,TT
2000,31.4537674899981,TT
2001,26.1767742936434,TT
2002,25.1533626857364,TT
2003,18.2163880069677,TT
2004,10.7130528989275,TT
2005,-3.34545421830033,TT
2006,-10.4901606818567,TT
2007,-6.69947909849161,TT
2008,-11.3529605827665,TT
2009,-11.5261920820009,TT
2010,-11.846812949819,TT
2011,-3.8122009733981,TT
2012,-8.98569170315015,TT
2013,-12.45972010649,TT
2014,-15.2885445292117,TT
2015,-19.1031960002001,TT
2016,-7.44526562278483,TT
2017,-8.70386061016394,TT
2018,-9.5990745297163,TT
2019,-1.47975189346264,TT
2020,9.29101734845689,TT
2021,12.5319128604466,TT
2022,13.2616234949744,TT
2023,14.4031386928634,TT
2024,14.5906858915913,TT
2025,14.9814449495773,TT
2026,14.7670373925846,TT
2027,13.9712820820195,TT
1996,45.9078270645434,TR
1997,43.2019235344981,TR
1998,43.687679890296,TR
1999,60.8927480159627,TR
2000,46.5622714250247,TR
2001,72.1549844136908,TR
2002,65.4044455927996,TR
2003,57.6955720457923,TR
2004,51.0849292812636,TR
2005,43.3961799501632,TR
2006,37.1020587103202,TR
2007,31.5973068724441,TR
2008,32.0667140597269,TR
2009,37.1726978584468,TR
2010,34.6667801776788,TR
2011,30.8778283633813,TR
2012,27.2650607552352,TR
2013,25.7533745494102,TR
2014,23.7071122942467,TR
2015,22.8405621188615,TR
2016,23.2752128133123,TR
2017,22.11520018056,TR
2018,24.3032023133239,TR
2019,25.560060463799,TR
2020,30.8287371543144,TR
2021,38.2477465799115,TR
2022,38.7132932108513,TR
2023,39.6494895337646,TR
2024,41.2942058832621,TR
2025,43.0264844390415,TR
2026,45.2536715432791,TR
2027,45.2319279918976,TR
1991,24.6035403622469,GB
1992,26.042104143126,GB
1993,30.2989442370933,GB
1994,35.3202189425083,GB
1995,39.2099638382333,GB
1996,42.1689867243473,GB
1997,39.3663557582788,GB
1998,37.226514998227,GB
1999,36.0012284422776,GB
2000,30.7040509786072,GB
2001,29.4615782694394,GB
2002,30.0176588795097,GB
2003,31.4942419263951,GB
2004,34.3372177850687,GB
2005,35.4897917774082,GB
2006,35.9850398382363,GB
2007,36.3074970852899,GB
2008,43.2477332319209,GB
2009,56.1877055076038,GB
2010,66.9117569524778,GB
2011,71.3403162247104,GB
2012,74.2827598025974,GB
2013,75.368944681302,GB
2014,77.322960384018,GB
2015,77.5831795172829,GB
2016,76.9443003652614,GB
2017,75.7140547878709,GB
2018,74.8080372336022,GB
2019,74.0575351297376,GB
2020,90.1864832325062,GB
2021,84.272329847982,GB
2022,76.1080857670565,GB
2023,71.2903405013774,GB
2024,68.0224341795919,GB
2025,64.8396653849536,GB
2026,61.8792773436159,GB
2027,59.1787120362807,GB
2002,36.3823462133204,US
2003,39.1507229551912,US
2004,47.8600412943254,US
2005,46.555578563102,US
2006,45.1750557340977,US
2007,45.3474135101991,US
2008,51.6118308581333,US
2009,62.6989684384292,US
2010,69.803664369168,US
2011,76.3192492175343,US
2012,80.4693751365053,US
2013,80.357758089677,US
2014,81.0771038720733,US
2015,80.8884860918295,US
2016,81.8577488218838,US
2017,80.3204527807902,US
2018,81.180641248298,US
2019,83.0445570496804,US
2020,98.6847837271911,US
2021,101.2714989901,US
2022,95.8433440547586,US
2023,94.872394876747,US
2024,96.0563554394363,US
2025,99.1968724087786,US
2026,102.391965781629,US
2027,105.639514703966,US
2009,32.8929944554111,UY
2010,30.6351607667465,UY
2011,29.6976758537527,UY
2012,38.1027244754888,UY
2013,39.7193596155195,UY
2014,41.5560847129806,UY
2015,45.6394483577522,UY
2016,45.6061972214711,UY
2017,45.7166821292016,UY
2018,47.8952479548097,UY
2019,51.1879804750297,UY
2020,57.9192720767381,UY
2021,57.3838743539984,UY
2022,55.6300537524589,UY
2023,56.4663145398869,UY
2024,57.0476964671096,UY
2025,57.3427847605877,UY
2026,57.1665260656275,UY
2027,57.4495057063477,UY
1999,93.993685129745,YE
2000,56.4220062213911,YE
2001,54.3766919850238,YE
2002,49.9600204616341,YE
2003,52.1668870674148,YE
2004,45.4664264041252,YE
2005,37.0645118813988,YE
2006,32.9992705511039,YE
2007,35.2363479597736,YE
2008,31.4223102394319,YE
2009,43.6332099316531,YE
2010,38.2752617972299,YE
2011,42.3395455527533,YE
2012,45.2755225342332,YE
2013,46.7124042154031,YE
2014,47.7883257786169,YE
2015,56.1459091074701,YE
2016,71.2796923300293,YE
2017,76.5593958006906,YE
2018,73.7947904383979,YE
2019,75.8388955526046,YE
2020,83.5495454666335,YE
2021,62.6810973233765,YE
2022,43.6413148966351,YE
2023,34.5514000129185,YE
2024,28.3926669614406,YE
2025,25.3126131466355,YE
2026,23.7415549161352,YE
2027,22.5119267472128,YE
2001,21.8931922722032,ZM
2002,21.73665886396,ZM
2003,23.9208582443938,ZM
2004,19.2620735598015,ZM
2005,13.0934392326981,ZM
2006,21.6106207625764,ZM
2007,17.5907166930051,ZM
2008,16.280288426608,ZM
2009,16.4647296755878,ZM
2010,15.9503307123773,ZM
2011,16.4222188512311,ZM
2012,20.0696257705319,ZM
2013,22.4278180954086,ZM
2014,31.9134031786102,ZM
2015,61.9368585687981,ZM
2016,58.3161637892789,ZM
2017,63.4573428340088,ZM
2018,77.9580087352933,ZM
2019,97.3905086433713,ZM
2020,138.091060688446,ZM
2021,121.477106831947,ZM
1991,33.6129360858993,XR29
1992,36.277434629187,XR29
1993,38.3732842977604,XR29
1994,43.3023090031059,XR29
1995,44.3886949116174,XR29
1996,48.4853815469469,XR29
1997,49.2473306452676,XR29
1998,52.5466777136858,XR29
1999,53.592233314307,XR29
2000,52.4989195788251,XR29
2001,45.5564440490412,XR29
2002,47.5538953186159,XR29
2003,49.4018839921606,XR29
2004,53.293365052915,XR29
2005,51.9715979752307,XR29
2006,49.7793672190436,XR29
2007,48.2776341295919,XR29
2008,52.9382060896482,XR29
2009,63.7001803694457,XR29
2010,68.9581351166112,XR29
2011,73.4252432088151,XR29
2012,76.074821163741,XR29
2013,74.9001550720049,XR29
2014,75.1138535384166,XR29
2015,75.1838347031378,XR29
2016,76.8099687214478,XR29
2017,74.4754396257259,XR29
2018,74.3636063242214,XR29
2019,75.2323094052591,XR29
2020,87.5102931618564,XR29
2021,87.3429081447824,XR29
2022,84.8196482884117,XR29
2023,83.8335359717847,XR29
2024,83.8935074740401,XR29
2025,84.8737020977163,XR29
2026,85.7849731978006,XR29
2027,86.6763074251703,XR29
1991,34.4261376591088,XR23
1992,37.4815912003434,XR23
1993,39.744616035651,XR23
1994,44.5576192033501,XR23
1995,45.1043964023591,XR23
1996,49.7604059473978,XR23
1997,51.4715322780387,XR23
1998,54.513270133233,XR23
1999,57.0949578153078,XR23
2000,56.6153547079709,XR23
2001,46.8814448079074,XR23
2002,49.4484104935245,XR23
2003,51.8087039957109,XR23
2004,56.6490675273339,XR23
2005,55.6518071196397,XR23
2006,53.912294306345,XR23
2007,53.0467564780626,XR23
2008,58.6953344548662,XR23
2009,70.0516130700906,XR23
2010,75.470265609529,XR23
2011,80.3908205779185,XR23
2012,82.4915938422127,XR23
2013,81.0718084670698,XR23
2014,81.2172897555637,XR23
2015,81.0961163267742,XR23
2016,82.9371713492657,XR23
2017,80.6569459253838,XR23
2018,80.8949857077129,XR23
2019,81.9570374199878,XR23
2020,95.3889153120382,XR23
2021,95.6474144248994,XR23
2022,92.5561602259147,XR23
2023,91.5464229863934,XR23
2024,91.8022197829092,XR23
2025,93.1056814030067,XR23
2026,94.3397520196488,XR23
2027,95.5761432188066,XR23
1999,53.1754376844931,XR24
2000,45.0716690258909,XR24
2001,49.5221963038714,XR24
2002,52.3504102279616,XR24
2003,48.2562861672227,XR24
2004,43.1721058154654,XR24
2005,36.9132421548798,XR24
2006,33.203937828394,XR24
2007,30.0139497031644,XR24
2008,25.1247570821441,XR24
2009,28.1841006821061,XR24
2010,27.0357067689153,XR24
2011,24.6744917006905,XR24
2012,21.7840863654494,XR24
2013,21.5797821604216,XR24
2014,23.061314057284,XR24
2015,25.9885754873197,XR24
2016,31.8983957751478,XR24
2017,34.8780667356729,XR24
2018,35.8290180696626,XR24
2019,37.3806777593926,XR24
2020,44.7233563441274,XR24
2021,44.8455756527539,XR24
2022,44.0197322163183,XR24
2023,45.0089304809739,XR24
1999,44.5905035270192,1C_035
2000,40.5832226697687,1C_035
2001,43.287565291489,1C_035
2002,47.3368757729469,1C_035
2003,44.3705653605986,1C_035
2004,39.5222117197907,1C_035
2005,34.0079245061807,1C_035
2006,30.0853497892256,1C_035
2007,26.3428682238329,1C_035
2008,23.060414362206,1C_035
2009,26.3966934361143,1C_035
2010,26.2163314430139,1C_035
2011,24.3619185778969,1C_035
2012,23.0167499036131,1C_035
2013,23.1911311251419,1C_035
2014,24.608275481341,1C_035
2015,28.9838388091306,1C_035
2016,34.6982793210595,1C_035
2017,35.9746799260838,1C_035
2018,36.664171079747,1C_035
2019,38.0765156310433,1C_035
2020,45.4076791425447,1C_035
2021,46.1891819458497,1C_035
2022,44.0250292807224,1C_035
2023,44.0036439401268,1C_035
2024,44.4426093608219,1C_035
2025,44.6763608395529,1C_035
2026,44.8366348368448,1C_035
2027,44.6145003925572,1C_035
1996,43.2760277978376,1C_EMEUR
1997,41.6720727492724,1C_EMEUR
1998,40.5678432048648,1C_EMEUR
1999,50.6291498865986,1C_EMEUR
2000,42.4180195393835,1C_EMEUR
2001,49.9837473940351,1C_EMEUR
2002,45.7764064549788,1C_EMEUR
2003,44.2196090323737,1C_EMEUR
2004,39.7043030301655,1C_EMEUR
2005,37.3157249051275,1C_EMEUR
2006,32.8444827495151,1C_EMEUR
2007,28.5599428481409,1C_EMEUR
2008,29.6108174419332,1C_EMEUR
2009,34.3358445263305,1C_EMEUR
2010,35.479785057099,1C_EMEUR
2011,34.2021835600868,1C_EMEUR
2012,31.833420769444,1C_EMEUR
2013,31.5893420617502,1C_EMEUR
2014,30.1509122355024,1C_EMEUR
2015,29.3109413174473,1C_EMEUR
2016,31.2068200365639,1C_EMEUR
2017,29.8685771506785,1C_EMEUR
2018,30.2925858684926,1C_EMEUR
2019,28.9890369816382,1C_EMEUR
2020,36.4319241982627,1C_EMEUR
2021,39.108766971178,1C_EMEUR
2022,39.0100201045708,1C_EMEUR
2023,38.0297171287385,1C_EMEUR
2024,38.9325298251885,1C_EMEUR
2025,39.6156936323044,1C_EMEUR
2026,40.5017918815854,1C_EMEUR
2027,40.5427263727186,1C_EMEUR
1999,32.838664857675,1C_EMFLAT
2000,37.9136396982916,1C_EMFLAT
2001,38.7998970595765,1C_EMFLAT
2002,43.1810574877826,1C_EMFLAT
2003,41.1450884279746,1C_EMFLAT
2004,37.9802219419143,1C_EMFLAT
2005,36.0564366015194,1C_EMFLAT
2006,34.0183638040554,1C_EMFLAT
2007,32.4935575764119,1C_EMFLAT
